"BARREL","SPECIES","LH","NvI","PLANT ID","TOOTHPICK","QUAD","AorD_1","HT_1","FLWR_1","DATE_1","NOTES_1","AorD_2","FLWR_2","DATE_2","NOTES_2","AorD_3","FLWR_3","DATE_3","NOTES_3","AorD_4","FLWR_4","DATE_4","NOTES_4","AorD_5","FLWR_5","DATE_5","NOTES_5","AorD_6","FLWR_6","DATE_6","NOTES_6","AorD_7","FLWR_7","DATE_7","NOTES_7","AorD_8","FLWR_8","Height_8","DATE_8","NOTES_8","AorD_9","FLWR_9","DATE_9","NOTES_9","VWC_2","VWC_3","VWC_4","VWC_5","VWC_6","VWC_7","VWC_8","VWC_9","FLWRTotal","SEEDTotal"
123,"BRTE","FAST","INVASIVE",1049,"BLU D",4,"A","1.3",0,2023-03-20,"NEW","A",0,2023-04-11,NA,"A",0,2023-04-20,NA,"A",0,2023-05-04,NA,"A",1,2023-05-18,NA,"A",4,2023-06-08,NA,"A",2,2023-06-14,NA,"A",2,"17",2023-06-29,NA,"D",2,2023-07-14,NA,6.9,5.3,9.5,5.7,5.3,8.8,4.5,2.4,4,352
123,"BRTE","FAST","INVASIVE",1050,"BLK D",4,"A","1.5",0,2023-03-20,"NEW","A",0,2023-04-11,NA,"A",0,2023-04-20,NA,"A",0,2023-05-04,NA,"A",3,2023-05-18,NA,"A",4,2023-06-08,NA,"A",4,2023-06-14,NA,"A",4,"14",2023-06-29,NA,"D",4,2023-07-14,NA,6.9,5.3,9.5,5.7,5.3,8.8,4.5,2.4,4,352
123,"BRTE","FAST","INVASIVE",1051,"R D",4,"A","1.6",0,2023-03-20,"NEW","A",0,2023-04-11,NA,"A",0,2023-04-20,NA,"A",0,2023-05-04,NA,"A",1,2023-05-18,NA,"A",4,2023-06-08,NA,"A",4,2023-06-14,NA,"A",4,"17",2023-06-29,NA,"D",4,2023-07-14,NA,6.9,5.3,9.5,5.7,5.3,8.8,4.5,2.4,4,352
123,"BRTE","FAST","INVASIVE",1053,"R H",4,"A","1",0,2023-03-20,"NEW","A",0,2023-04-11,NA,"D",0,2023-04-20,NA,"D",0,NA,NA,"D",0,NA,NA,"D",0,NA,NA,"D",0,NA,NA,"D",0,NA,2023-06-29,NA,"D",0,2023-07-14,NA,6.9,5.3,9.5,5.7,5.3,8.8,4.5,2.4,0,0
123,"LAGL","FAST","NATIVE",1043,"G H",4,"A","0.6",0,2023-03-20,"NEW","A",0,2023-04-11,NA,"A",0,2023-04-20,NA,"A",0,2023-05-04,NA,"A",1,2023-05-18,NA,"A",1,2023-06-08,NA,"A",2,2023-06-14,NA,"A",2,"10",2023-06-29,NA,"D",5,2023-07-14,NA,6.9,5.3,9.5,5.7,5.3,8.8,4.5,2.4,5,195
123,"LAGL","FAST","NATIVE",1052,"G D",4,"A","0.8",0,2023-03-20,"NEW","A",0,2023-04-11,NA,"A",0,2023-04-20,NA,"A",0,2023-05-04,NA,"A",1,2023-05-18,NA,"A",5,2023-06-08,NA,"A",5,2023-06-14,NA,"A",5,"12",2023-06-29,NA,"D",19,2023-07-14,NA,6.9,5.3,9.5,5.7,5.3,8.8,4.5,2.4,19,741
123,"BRTE","FAST","INVASIVE",1742,"G S",3,"A",NA,0,NA,"NEW","A",0,2023-04-11,"NEW","A",0,2023-04-20,NA,"A",0,2023-05-04,NA,"A",1,2023-05-18,NA,"A",3,2023-06-08,NA,"A",3,2023-06-14,NA,"A",3,"23",2023-06-29,NA,"D",5,2023-07-14,NA,6.9,5.3,9.5,5.7,5.3,8.8,4.5,2.4,5,440
123,"BRTE","FAST","INVASIVE",1743,"R H/ R H",4,"NA",NA,0,NA,NA,"A",0,2023-04-11,"NEW","A",0,2023-04-20,NA,"A",0,2023-05-04,NA,"A",1,2023-05-18,NA,"A",1,2023-06-08,NA,"A",1,2023-06-14,NA,"A",1,"10",2023-06-29,NA,"D",1,2023-07-14,NA,6.9,5.3,9.5,5.7,5.3,8.8,4.5,2.4,1,88
124,"BRTE","FAST","INVASIVE",1054,"G S",1,"A","0.6",0,2023-03-20,"NEW","A",0,2023-04-11,NA,"A",0,2023-04-20,NA,"A",0,2023-05-04,NA,"A",0,2023-05-18,NA,"A",1,2023-06-08,NA,"A",2,2023-06-14,NA,"A",2,"14",2023-06-29,NA,"D",2,2023-07-14,NA,7.9,6.8,10,5.3,4.1,7.9,3.8,2.7,2,176
124,"BRTE","FAST","INVASIVE",1056,"Y H",1,"A","0.7",0,2023-03-20,"NEW","A",0,2023-04-11,NA,"A",0,2023-04-20,NA,"A",0,2023-05-04,NA,"A",2,2023-05-18,NA,"A",4,2023-06-08,NA,"A",4,2023-06-14,NA,"A",4,"16",2023-06-29,NA,"D",4,2023-07-14,NA,7.9,6.8,10,5.3,4.1,7.9,3.8,2.7,4,352
124,"BRTE","FAST","INVASIVE",1058,"G H",1,"A","1.4",0,2023-03-20,"NEW","A",0,2023-04-11,NA,"A",0,2023-04-20,NA,"A",0,2023-05-04,NA,"A",0,2023-05-18,NA,"A",3,2023-06-08,NA,"A",5,2023-06-14,NA,"A",5,"15",2023-06-29,NA,"D",5,2023-07-14,NA,7.9,6.8,10,5.3,4.1,7.9,3.8,2.7,5,440
124,"BRTE","FAST","INVASIVE",1059,"BLK D",1,"A","0.6",0,2023-03-20,"NEW","A",0,2023-04-11,NA,"A",0,2023-04-20,NA,"A",0,2023-05-04,NA,"A",3,2023-05-18,NA,"A",5,2023-06-08,NA,"A",3,NA,NA,"D",3,"21",2023-06-29,NA,"D",3,2023-07-14,NA,7.9,6.8,10,5.3,4.1,7.9,3.8,2.7,5,440
124,"BRTE","FAST","INVASIVE",1060,"BLU D",1,"A","0.5",0,2023-03-20,"NEW","A",0,2023-04-11,NA,"A",0,2023-04-20,NA,"A",0,2023-05-04,NA,"A",1,2023-05-18,NA,"A",2,2023-06-08,NA,"A",2,2023-06-14,NA,"A",2,"16",2023-06-29,NA,"D",2,2023-07-14,NA,7.9,6.8,10,5.3,4.1,7.9,3.8,2.7,2,176
124,"BRTE","FAST","INVASIVE",1062,"BLU S",1,"A","1.3",0,2023-03-20,"NEW","A",0,2023-04-11,NA,"A",0,2023-04-20,NA,"A",0,2023-05-04,NA,"D",0,2023-05-18,NA,"D",0,NA,NA,"D",0,NA,NA,"D",0,NA,2023-06-29,NA,"D",0,2023-07-14,NA,7.9,6.8,10,5.3,4.1,7.9,3.8,2.7,0,0
124,"BRTE","FAST","INVASIVE",1063,"R H",1,"A","1.2",0,2023-03-20,"NEW","A",0,2023-04-11,NA,"A",0,2023-04-20,NA,"A",0,2023-05-04,NA,"A",0,2023-05-18,NA,"A",4,2023-06-08,NA,"A",8,2023-06-14,NA,"A",8,"15",2023-06-29,NA,"D",10,2023-07-14,NA,7.9,6.8,10,5.3,4.1,7.9,3.8,2.7,10,880
124,"ELEL","MEDIUM","NATIVE",1055,"G D",1,"A","1.5",0,2023-03-20,"NEW","A",0,2023-04-11,NA,"A",0,2023-04-20,NA,"A",0,2023-05-04,NA,"A",0,2023-05-18,NA,"A",0,2023-06-08,NA,"A",0,2023-06-14,NA,"A",0,"13",2023-06-29,NA,"A",0,2023-07-14,NA,7.9,6.8,10,5.3,4.1,7.9,3.8,2.7,0,0
124,"ELEL","MEDIUM","NATIVE",1057,"R S",1,"A","0.5",0,2023-03-20,"NEW","A",0,2023-04-11,NA,"A",0,2023-04-20,NA,"A",0,2023-05-04,NA,"A",0,2023-05-18,NA,"A",0,2023-06-08,NA,"A",0,2023-06-14,NA,"A",0,"5",2023-06-29,NA,"A",0,2023-07-14,NA,7.9,6.8,10,5.3,4.1,7.9,3.8,2.7,0,0
124,"ELEL","MEDIUM","NATIVE",1061,"Y D",1,"A","1",0,2023-03-20,"NEW","A",0,2023-04-11,NA,"A",0,2023-04-20,NA,"A",0,2023-05-04,NA,"A",0,2023-05-18,NA,"A",0,2023-06-08,NA,"A",0,2023-06-14,NA,"A",0,"10",2023-06-29,NA,"A",0,2023-07-14,NA,7.9,6.8,10,5.3,4.1,7.9,3.8,2.7,0,0
124,"ELEL","MEDIUM","NATIVE",1064,"G C",1,"A","2",0,2023-03-20,"NEW","D",0,2023-04-11,NA,"D",0,2023-04-20,NA,"D",0,NA,NA,"D",0,NA,NA,"D",0,NA,NA,"D",0,NA,NA,"D",0,NA,2023-06-29,NA,"D",0,2023-07-14,NA,7.9,6.8,10,5.3,4.1,7.9,3.8,2.7,0,0
124,"BRTE","FAST","INVASIVE",1065,"R H",2,"A","2",0,2023-03-20,"NEW","A",0,2023-04-11,NA,"A",0,2023-04-20,NA,"A",0,2023-05-04,NA,"A",4,2023-05-18,NA,"A",6,2023-06-08,NA,"A",13,2023-06-14,NA,"A",13,"14",2023-06-29,NA,"D",13,2023-07-14,NA,7.9,6.8,10,5.3,4.1,7.9,3.8,2.7,13,1144
124,"BRTE","FAST","INVASIVE",1066,"R D",2,"A","2.2999999999999998",0,2023-03-20,"NEW","A",0,2023-04-11,NA,"A",0,2023-04-20,NA,"A",0,2023-05-04,NA,"A",0,2023-05-18,NA,"A",0,2023-06-08,NA,"A",0,2023-06-14,NA,"A",0,"30",2023-06-29,NA,"D",1,2023-07-14,NA,7.9,6.8,10,5.3,4.1,7.9,3.8,2.7,1,88
124,"BRTE","FAST","INVASIVE",1067,"G S",3,"A","1.5",0,2023-03-20,"NEW","A",0,2023-04-11,NA,"A",0,2023-04-20,NA,"A",0,2023-05-04,NA,"A",2,2023-05-18,NA,"A",5,2023-06-08,NA,"A",4,2023-06-14,NA,"A",4,"21",2023-06-29,NA,"D",6,2023-07-14,NA,7.9,6.8,10,5.3,4.1,7.9,3.8,2.7,6,528
124,"BRTE","FAST","INVASIVE",1069,"BLU D",3,"A","0.8",0,2023-03-20,"NEW","A",0,2023-04-11,NA,"A",0,2023-04-20,NA,"A",0,2023-05-04,NA,"A",1,2023-05-18,NA,"A",3,2023-06-08,NA,"A",6,2023-06-14,NA,"A",6,"20",2023-06-29,NA,"D",6,2023-07-14,NA,7.9,6.8,10,5.3,4.1,7.9,3.8,2.7,6,528
124,"BRTE","FAST","INVASIVE",1070,"R H",4,"A","1.5",0,2023-03-20,"NEW","A",0,2023-04-11,NA,"A",0,2023-04-20,NA,"A",0,2023-05-04,NA,"A",3,2023-05-18,NA,"A",8,2023-06-08,NA,"A",10,2023-06-14,NA,"A",10,"23",2023-06-29,NA,"D",10,2023-07-14,NA,7.9,6.8,10,5.3,4.1,7.9,3.8,2.7,10,880
124,"BRTE","FAST","INVASIVE",1071,"BLU S",4,"A","1.5",0,2023-03-20,"NEW","A",0,2023-04-11,NA,"A",0,2023-04-20,NA,"A",0,2023-05-04,NA,"D",0,2023-05-18,NA,"D",0,NA,NA,"D",0,NA,NA,"D",0,NA,2023-06-29,NA,"D",0,2023-07-14,NA,7.9,6.8,10,5.3,4.1,7.9,3.8,2.7,0,0
124,"BRTE","FAST","INVASIVE",1072,"Y D",4,"A","1.2",0,2023-03-20,"NEW","A",0,2023-04-11,NA,"A",0,2023-04-20,NA,"A",0,2023-05-04,NA,"A",2,2023-05-18,NA,"A",4,2023-06-08,NA,"A",5,2023-06-14,NA,"A",5,"22",2023-06-29,NA,"D",5,2023-07-14,NA,7.9,6.8,10,5.3,4.1,7.9,3.8,2.7,5,440
124,"BRTE","FAST","INVASIVE",1073,"BLK S",4,"A","1.9",0,2023-03-20,"NEW","A",0,2023-04-11,NA,"A",0,2023-04-20,NA,"A",0,2023-05-04,NA,"A",2,2023-05-18,NA,"D",0,2023-06-08,NA,"D",0,NA,NA,"D",0,NA,2023-06-29,NA,"D",0,2023-07-14,NA,7.9,6.8,10,5.3,4.1,7.9,3.8,2.7,2,176
124,"BRTE","FAST","INVASIVE",1074,"G C",4,"A","0.9",0,2023-03-20,"NEW","A",0,2023-04-11,NA,"A",0,2023-04-20,NA,"A",0,2023-05-04,NA,"A",1,2023-05-18,NA,"A",3,2023-06-08,NA,"A",3,2023-06-14,NA,"A",3,"10",2023-06-29,NA,"D",3,2023-07-14,NA,7.9,6.8,10,5.3,4.1,7.9,3.8,2.7,3,264
124,"BRTE","FAST","INVASIVE",1075,"Y S",4,"A","1.7",0,2023-03-20,"NEW","A",0,2023-04-11,NA,"A",0,2023-04-20,NA,"A",0,2023-05-04,NA,"A",0,2023-05-18,NA,"A",1,2023-06-08,NA,"A",2,2023-06-14,NA,"A",2,"18",2023-06-29,NA,"D",2,2023-07-14,NA,7.9,6.8,10,5.3,4.1,7.9,3.8,2.7,2,176
124,"BRTE","FAST","INVASIVE",1077,"R C",4,"A","1.6",0,2023-03-20,"NEW","A",0,2023-04-11,NA,"D",0,2023-04-20,NA,"D",0,NA,NA,"D",0,NA,NA,"D",0,NA,NA,"D",0,NA,NA,"D",0,NA,2023-06-29,NA,"D",0,2023-07-14,NA,7.9,6.8,10,5.3,4.1,7.9,3.8,2.7,0,0
124,"BRTE","FAST","INVASIVE",1078,"BLK H",4,"A","1.2",0,2023-03-20,"NEW","A",0,2023-04-11,NA,"A",0,2023-04-20,NA,"A",0,2023-05-04,NA,"A",3,2023-05-18,NA,"A",6,2023-06-08,NA,"A",4,2023-06-14,NA,"A",4,"22",2023-06-29,NA,"D",4,2023-07-14,NA,7.9,6.8,10,5.3,4.1,7.9,3.8,2.7,6,528
124,"ELEL","MEDIUM","NATIVE",1076,"G H",4,"A","1.8",0,2023-03-20,"NEW","A",0,2023-04-11,NA,"A",0,2023-04-20,NA,"A",0,2023-05-04,NA,"A",0,2023-05-18,NA,"A",0,2023-06-08,NA,"A",0,2023-06-14,NA,"A",0,"11",2023-06-29,NA,"A",0,2023-07-14,NA,7.9,6.8,10,5.3,4.1,7.9,3.8,2.7,0,0
124,"BRTE","FAST","INVASIVE",1744,"BLU C",4,"NA",NA,0,NA,NA,"A",0,2023-04-11,"NEW","A",0,2023-04-20,NA,"A",0,2023-05-04,NA,"A",0,2023-05-18,NA,"D",0,2023-06-08,NA,"D",0,NA,NA,"D",0,NA,2023-06-29,NA,"D",0,2023-07-14,NA,7.9,6.8,10,5.3,4.1,7.9,3.8,2.7,0,0
124,"BRTE","FAST","INVASIVE",1745,"R H/R H",4,"NA",NA,0,NA,NA,"A",0,2023-04-11,"NEW","A",0,2023-04-20,NA,"A",0,2023-05-04,NA,"A",0,2023-05-18,NA,"A",1,2023-06-08,NA,"A",3,2023-06-14,NA,"A",3,"34",2023-06-29,NA,"D",3,2023-07-14,NA,7.9,6.8,10,5.3,4.1,7.9,3.8,2.7,3,264
124,"BRTE","FAST","INVASIVE",1907,"R D",4,"NA",NA,0,NA,NA,"NA",0,NA,NA,"A",0,2023-04-20,"NEW","A",0,2023-05-04,NA,"A",0,2023-05-18,NA,"D",0,2023-06-08,NA,"D",0,NA,NA,"D",0,NA,2023-06-29,NA,"D",0,2023-07-14,NA,7.9,6.8,10,5.3,4.1,7.9,3.8,2.7,0,0
124,"ELEL","MEDIUM","NATIVE",1746,"BLK C",4,"NA",NA,0,NA,NA,"A",0,2023-04-11,"NEW","A",0,2023-04-20,NA,"A",0,2023-05-04,NA,"A",0,2023-05-18,NA,"A",0,2023-06-08,NA,"A",0,NA,NA,"A",0,"16",2023-06-29,NA,"A",0,2023-07-14,NA,7.9,6.8,10,5.3,4.1,7.9,3.8,2.7,0,0
124,"ELEL","MEDIUM","NATIVE",1747,"BLK D",4,"NA",NA,0,NA,NA,"A",0,2023-04-11,"NEW","A",0,2023-04-20,NA,"A",0,2023-05-04,NA,"A",0,2023-05-18,NA,"D",0,2023-06-08,NA,"D",0,NA,NA,"D",0,NA,2023-06-29,NA,"D",0,2023-07-14,NA,7.9,6.8,10,5.3,4.1,7.9,3.8,2.7,0,0
124,"ELEL","MEDIUM","NATIVE",1748,"BLUD/BLU D",4,"NA",NA,0,NA,NA,"A",0,2023-04-11,"NEW","A",0,2023-04-20,NA,"A",0,2023-05-04,NA,"A",0,2023-05-18,NA,"A",0,2023-06-08,NA,"A",0,2023-06-14,NA,"A",0,"18",2023-06-29,NA,"A",0,2023-07-14,NA,7.9,6.8,10,5.3,4.1,7.9,3.8,2.7,0,0
124,"ELEL","MEDIUM","NATIVE",1749,"G D/G D",4,"NA",NA,0,NA,NA,"A",0,2023-04-11,"NEW","A",0,2023-04-20,NA,"A",0,2023-05-04,NA,"A",0,2023-05-18,NA,"A",0,2023-06-08,NA,"A",0,2023-06-14,NA,"A",0,"20",2023-06-29,NA,"A",0,2023-07-14,NA,7.9,6.8,10,5.3,4.1,7.9,3.8,2.7,0,0
125,"BRTE","FAST","INVASIVE",1079,"R H",2,"A","2.2999999999999998",0,2023-03-20,"NEW","A",0,2023-04-11,NA,"A",0,2023-04-20,NA,"A",0,2023-05-04,NA,"A",0,2023-05-18,NA,"A",5,2023-06-08,NA,"A",7,2023-06-14,NA,"A",7,"31",2023-06-29,NA,"D",7,2023-07-14,NA,7.6,6.2,10.3,5.8,6.4,9.9,4.5,2.8,7,616
125,"BRTE","FAST","INVASIVE",1080,"G D",2,"A","1.9",0,2023-03-20,"NEW","A",0,2023-04-11,NA,"A",0,2023-04-20,NA,"A",0,2023-05-04,NA,"A",1,2023-05-18,NA,"A",4,2023-06-08,NA,"A",6,2023-06-14,NA,"A",6,"20",2023-06-29,NA,"D",11,2023-07-14,NA,7.6,6.2,10.3,5.8,6.4,9.9,4.5,2.8,11,968
125,"BRTE","FAST","INVASIVE",1081,"BLU D",2,"A","2",0,2023-03-20,"NEW","D",0,2023-04-11,NA,"D",0,2023-04-20,NA,"D",0,NA,NA,"D",0,NA,NA,"D",0,NA,NA,"D",0,NA,NA,"D",0,NA,2023-06-29,NA,"D",0,2023-07-14,NA,7.6,6.2,10.3,5.8,6.4,9.9,4.5,2.8,0,0
125,"BRTE","FAST","INVASIVE",1082,"BLK H",3,"A","0.9",0,2023-03-20,"NEW","A",0,2023-04-11,NA,"A",0,2023-04-20,NA,"A",0,2023-05-04,NA,"A",0,2023-05-18,NA,"A",1,2023-06-08,NA,"A",1,2023-06-14,NA,"A",1,"7",2023-06-29,NA,"D",3,2023-07-14,NA,7.6,6.2,10.3,5.8,6.4,9.9,4.5,2.8,3,264
125,"BRTE","FAST","INVASIVE",1083,"R S",4,"A","2.1",0,2023-03-20,"NEW","A",0,2023-04-11,NA,"A",0,2023-04-20,NA,"A",0,2023-05-04,NA,"A",3,2023-05-18,NA,"A",5,2023-06-08,NA,"A",9,2023-06-14,NA,"A",9,"23",2023-06-29,NA,"D",9,2023-07-14,NA,7.6,6.2,10.3,5.8,6.4,9.9,4.5,2.8,9,792
125,"BRTE","FAST","INVASIVE",1084,"BLU D",4,"A","1.2",0,2023-03-20,"NEW","A",0,2023-04-11,NA,"D",0,2023-04-20,NA,"D",0,NA,NA,"D",0,NA,NA,"D",0,NA,NA,"D",0,NA,NA,"D",0,NA,2023-06-29,NA,"D",0,2023-07-14,NA,7.6,6.2,10.3,5.8,6.4,9.9,4.5,2.8,0,0
125,"BRTE","FAST","INVASIVE",1085,"BLK D",4,"A","3.1",0,2023-03-20,"NEW","A",0,2023-04-11,NA,"A",0,2023-04-20,NA,"A",0,2023-05-04,NA,"A",1,2023-05-18,NA,"A",3,2023-06-08,NA,"A",3,2023-06-14,NA,"A",3,"26",2023-06-29,NA,"D",3,2023-07-14,NA,7.6,6.2,10.3,5.8,6.4,9.9,4.5,2.8,3,264
125,"BRTE","FAST","INVASIVE",1086,"G D",4,"A","1.7",0,2023-03-20,"NEW","A",0,2023-04-11,NA,"A",0,2023-04-20,NA,"A",0,2023-05-04,NA,"A",2,2023-05-18,NA,"A",3,2023-06-08,NA,"A",3,2023-06-14,NA,"A",3,"9",2023-06-29,NA,"D",6,2023-07-14,NA,7.6,6.2,10.3,5.8,6.4,9.9,4.5,2.8,6,528
125,"BRTE","FAST","INVASIVE",1087,"R H",4,"A","1.4",0,2023-03-20,"NEW","A",0,2023-04-11,NA,"A",0,2023-04-20,NA,"A",0,2023-05-04,NA,"D",0,2023-05-18,NA,"D",0,NA,NA,"D",0,NA,NA,"D",0,NA,2023-06-29,NA,"D",0,2023-07-14,NA,7.6,6.2,10.3,5.8,6.4,9.9,4.5,2.8,0,0
125,"BRTE","FAST","INVASIVE",1088,"BLU S",4,"A","0.6",0,2023-03-20,"NEW","A",0,2023-04-11,NA,"A",0,2023-04-20,NA,"A",0,2023-05-04,NA,"A",0,2023-05-18,NA,"A",1,2023-06-08,NA,"A",1,2023-06-14,NA,"A",1,"15",2023-06-29,NA,"D",1,2023-07-14,NA,7.6,6.2,10.3,5.8,6.4,9.9,4.5,2.8,1,88
125,"ELEL","MEDIUM","NATIVE",1750,"G C",2,"NA",NA,0,NA,NA,"A",0,2023-04-11,"NEW","A",0,2023-04-20,NA,"A",0,2023-05-04,NA,"A",0,2023-05-18,NA,"A",0,2023-06-08,NA,"A",0,2023-06-14,NA,"A",0,"16",2023-06-29,NA,"A",0,2023-07-14,NA,7.6,6.2,10.3,5.8,6.4,9.9,4.5,2.8,0,0
125,"ELEL","MEDIUM","NATIVE",1751,"R S",2,"NA",NA,0,NA,NA,"A",0,2023-04-11,"NEW","A",0,2023-04-20,NA,"A",0,2023-05-04,NA,"A",0,2023-05-18,NA,"A",0,2023-06-08,NA,"A",0,2023-06-14,NA,"A",0,"7",2023-06-29,NA,"A",0,2023-07-14,NA,7.6,6.2,10.3,5.8,6.4,9.9,4.5,2.8,0,0
125,"BRTE","FAST","INVASIVE",1752,"BLK H",3,"NA",NA,0,NA,NA,"A",0,2023-04-11,"NEW","A",0,2023-04-20,NA,"A",0,2023-05-04,NA,"A",0,2023-05-18,NA,"A",2,2023-06-08,NA,"A",2,2023-06-14,NA,"A",2,"20",2023-06-29,NA,"D",2,2023-07-14,NA,7.6,6.2,10.3,5.8,6.4,9.9,4.5,2.8,2,176
125,"BRTE","FAST","INVASIVE",1753,"R C",4,"NA",NA,0,NA,NA,"A",0,2023-04-11,"NEW","A",0,2023-04-20,NA,"A",0,2023-05-04,NA,"A",1,2023-05-18,NA,"A",0,2023-06-08,NA,"A",1,NA,NA,"A",1,"14",2023-06-29,NA,"D",1,2023-07-14,NA,7.6,6.2,10.3,5.8,6.4,9.9,4.5,2.8,1,88
125,"BRTE","FAST","INVASIVE",1754,"BLU H",4,"NA",NA,0,NA,NA,"A",0,2023-04-11,"NEW","A",0,2023-04-20,NA,"A",0,2023-05-04,NA,"A",0,2023-05-18,NA,"A",3,2023-06-08,NA,"A",3,2023-06-14,NA,"A",3,"17",2023-06-29,NA,"D",3,2023-07-14,NA,7.6,6.2,10.3,5.8,6.4,9.9,4.5,2.8,3,264
125,"ELEL","MEDIUM","NATIVE",1755,"G H",4,"NA",NA,0,NA,NA,"A",0,2023-04-11,"NEW","A",0,2023-04-20,NA,"A",0,2023-05-04,NA,"A",0,2023-05-18,NA,"A",0,2023-06-08,NA,"A",0,2023-06-14,NA,"A",0,"17",2023-06-29,NA,"A",0,2023-07-14,NA,7.6,6.2,10.3,5.8,6.4,9.9,4.5,2.8,0,0
125,"ELEL","MEDIUM","NATIVE",1756,"G S",4,"NA",NA,0,NA,NA,"A",0,2023-04-11,"NEW","A",0,2023-04-20,NA,"A",0,2023-05-04,NA,"A",0,2023-05-18,NA,"A",0,2023-06-08,NA,"A",0,2023-06-14,NA,"A",0,"20",2023-06-29,NA,"A",0,2023-07-14,NA,7.6,6.2,10.3,5.8,6.4,9.9,4.5,2.8,0,0
126,"BRTE","FAST","INVASIVE",1089,"BLU D",1,"A","2",0,2023-03-20,"NEW","A",0,2023-04-11,NA,"A",0,2023-04-20,NA,"A",0,2023-05-04,NA,"A",1,2023-05-18,NA,"A",3,2023-06-08,NA,"A",4,2023-06-14,NA,"A",4,"23",2023-06-29,NA,"D",7,2023-07-14,NA,7.4,5.9,10.3,6.6,5.2,8.3,3.9,2.3,7,616
126,"BRTE","FAST","INVASIVE",1090,"R H",1,"A","1.8",0,2023-03-20,"NEW","A",0,2023-04-11,NA,"A",0,2023-04-20,NA,"A",0,2023-05-04,NA,"A",3,2023-05-18,NA,"A",5,2023-06-08,NA,"A",5,2023-06-14,NA,"A",5,"20",2023-06-29,NA,"D",7,2023-07-14,NA,7.4,5.9,10.3,6.6,5.2,8.3,3.9,2.3,7,616
126,"BRTE","FAST","INVASIVE",1091,"R S",2,"A","1.7",0,2023-03-20,"NEW","A",0,2023-04-11,NA,"A",0,2023-04-20,NA,"A",0,2023-05-04,NA,"A",0,2023-05-18,NA,"D",0,NA,NA,"D",0,NA,NA,"D",0,NA,2023-06-29,NA,"D",0,2023-07-14,NA,7.4,5.9,10.3,6.6,5.2,8.3,3.9,2.3,0,0
126,"BRTE","FAST","INVASIVE",1092,"BLU D",2,"A","2",0,2023-03-20,"NEW","A",0,2023-04-11,NA,"A",0,2023-04-20,NA,"A",0,2023-05-04,NA,"A",3,2023-05-18,NA,"A",6,2023-06-08,NA,"A",6,2023-06-14,NA,"A",6,"8",2023-06-29,NA,"D",6,2023-07-14,NA,7.4,5.9,10.3,6.6,5.2,8.3,3.9,2.3,6,528
126,"BRTE","FAST","INVASIVE",1093,"G H",3,"A","2.2000000000000002",0,2023-03-20,"NEW","A",0,2023-04-11,NA,"D",0,2023-04-20,NA,"D",0,NA,NA,"D",0,NA,NA,"D",0,NA,NA,"D",0,NA,NA,"D",0,NA,2023-06-29,NA,"D",0,2023-07-14,NA,7.4,5.9,10.3,6.6,5.2,8.3,3.9,2.3,0,0
126,"BRTE","FAST","INVASIVE",1094,"R H",3,"A","1.8",0,2023-03-20,"NEW","A",0,2023-04-11,NA,"A",0,2023-04-20,NA,"A",0,2023-05-04,NA,"A",2,2023-05-18,NA,"A",11,2023-06-08,NA,"A",26,2023-06-14,NA,"A",26,"23",2023-06-29,NA,"D",30,2023-07-14,NA,7.4,5.9,10.3,6.6,5.2,8.3,3.9,2.3,30,2640
126,"BRTE","FAST","INVASIVE",1095,"Y H",4,"A","1.5",0,2023-03-20,"NEW","A",0,2023-04-11,NA,"A",0,2023-04-20,NA,"A",0,2023-05-04,NA,"A",1,2023-05-18,NA,"A",4,2023-06-08,NA,"A",7,2023-06-14,NA,"A",7,"22",2023-06-29,NA,"D",12,2023-07-14,NA,7.4,5.9,10.3,6.6,5.2,8.3,3.9,2.3,12,1056
126,"BRTE","FAST","INVASIVE",1096,"G D",4,"A","0.9",0,2023-03-20,"NEW","D",0,2023-04-11,NA,"D",0,2023-04-20,NA,"D",0,NA,NA,"D",0,NA,NA,"D",0,NA,NA,"D",0,NA,NA,"D",0,NA,2023-06-29,NA,"D",0,2023-07-14,NA,7.4,5.9,10.3,6.6,5.2,8.3,3.9,2.3,0,0
126,"BRTE","FAST","INVASIVE",1097,"R H",4,"A","2",0,2023-03-20,"NEW","A",0,2023-04-11,NA,"A",0,2023-04-20,NA,"A",0,2023-05-04,NA,"A",3,2023-05-18,NA,"A",5,2023-06-08,NA,"A",4,2023-06-14,NA,"A",4,"20",2023-06-29,NA,"D",4,2023-07-14,NA,7.4,5.9,10.3,6.6,5.2,8.3,3.9,2.3,5,440
126,"BRTE","FAST","INVASIVE",1098,"BLK H",4,"A","1.8",0,2023-03-20,"NEW","A",0,2023-04-11,NA,"A",0,2023-04-20,NA,"A",0,2023-05-04,NA,"A",1,2023-05-18,NA,"A",1,2023-06-08,NA,"A",1,2023-06-14,NA,"A",1,"18",2023-06-29,NA,"D",1,2023-07-14,NA,7.4,5.9,10.3,6.6,5.2,8.3,3.9,2.3,1,88
